Timestamp,SCT Version,Filename,Slice (I->S),VertLevel,DistancePMJ,MEAN(area),STD(area),MEAN(angle_AP),STD(angle_AP),MEAN(angle_RL),STD(angle_RL),MEAN(diameter_AP),STD(diameter_AP),MEAN(diameter_RL),STD(diameter_RL),MEAN(eccentricity),STD(eccentricity),MEAN(orientation),STD(orientation),MEAN(solidity),STD(solidity),SUM(length)
2025-08-11 15:09:00,git-master-9cda8409ed73aa8d5451616815c0cfe73e0f1cf3,sub-nottwil02/anat/sub-nottwil02_T2w_label-canal_seg.nii.gz,40,20,,,,,,,,,,,,,,,,,,
2025-08-11 15:09:00,git-master-9cda8409ed73aa8d5451616815c0cfe73e0f1cf3,sub-nottwil02/anat/sub-nottwil02_T2w_label-canal_seg.nii.gz,41,20,,,,,,,,,,,,,,,,,,
2025-08-11 15:09:00,git-master-9cda8409ed73aa8d5451616815c0cfe73e0f1cf3,sub-nottwil02/anat/sub-nottwil02_T2w_label-canal_seg.nii.gz,42,20,,,,,,,,,,,,,,,,,,
2025-08-11 15:09:00,git-master-9cda8409ed73aa8d5451616815c0cfe73e0f1cf3,sub-nottwil02/anat/sub-nottwil02_T2w_label-canal_seg.nii.gz,43,20,,,,,,,,,,,,,,,,,,
2025-08-11 15:09:00,git-master-9cda8409ed73aa8d5451616815c0cfe73e0f1cf3,sub-nottwil02/anat/sub-nottwil02_T2w_label-canal_seg.nii.gz,44,20,,,,,,,,,,,,,,,,,,
2025-08-11 15:09:00,git-master-9cda8409ed73aa8d5451616815c0cfe73e0f1cf3,sub-nottwil02/anat/sub-nottwil02_T2w_label-canal_seg.nii.gz,45,20,,,,,,,,,,,,,,,,,,
2025-08-11 15:09:00,git-master-9cda8409ed73aa8d5451616815c0cfe73e0f1cf3,sub-nottwil02/anat/sub-nottwil02_T2w_label-canal_seg.nii.gz,46,20,,,,,,,,,,,,,,,,,,
2025-08-11 15:09:00,git-master-9cda8409ed73aa8d5451616815c0cfe73e0f1cf3,sub-nottwil02/anat/sub-nottwil02_T2w_label-canal_seg.nii.gz,47,20,,,,,,,,,,,,,,,,,,
2025-08-11 15:09:00,git-master-9cda8409ed73aa8d5451616815c0cfe73e0f1cf3,sub-nottwil02/anat/sub-nottwil02_T2w_label-canal_seg.nii.gz,48,20,,,,,,,,,,,,,,,,,,
2025-08-11 15:09:00,git-master-9cda8409ed73aa8d5451616815c0cfe73e0f1cf3,sub-nottwil02/anat/sub-nottwil02_T2w_label-canal_seg.nii.gz,49,20,,,,,,,,,,,,,,,,,,
